,uid,bid,rating
489517,116599,0440168724,10
489518,116599,0440170796,10
489594,116599,0515114693,8
489597,116599,051511779X,8
489614,116599,0515135062,8
489639,116599,0553294903,9
490100,116758,0060930535,9
490102,116758,0060931221,9
490105,116758,0140274782,7
490108,116758,0142000221,7
490111,116758,0142004235,10
490112,116758,0156007185,7
490113,116758,0312147015,9
490114,116758,0312195516,10
490117,116758,0316284955,8
490119,116758,0316769495,8
490120,116758,0316899984,7
490121,116758,0375707972,9
490122,116758,0375725784,9
490123,116758,0375760911,9
490125,116758,0380730138,6
490129,116758,0385315724,8
490130,116758,0385336489,8
490136,116758,0446679364,8
490138,116758,0449907481,8
490139,116758,0451202341,9
490142,116758,0452282829,8
490144,116758,0618131736,8
490145,116758,0671003755,7
490150,116758,0671774670,8
490155,116758,0743237188,9
490156,116758,0743464451,8
490157,116758,0767905180,8
490271,116816,0316693251,9
490273,116816,0385285965,8
490275,116816,0385503822,5
490276,116816,0425147363,10
490285,116816,0679781587,8
490288,116816,0688084907,7
490348,116866,0140092501,9
490359,116866,031205436X,8
490371,116866,0394281802,9
490391,116866,0553377868,9
490399,116866,0671028367,6
490401,116866,0671510053,9
490402,116866,0671755064,7
490426,116866,0836218833,9
490435,116866,1400034779,9
490463,116897,0385490445,7
490464,116897,0399143947,5
490467,116897,0446523569,7
490469,116897,0679435212,3
490470,116897,0679751521,5
490476,116904,0060199652,10
490479,116904,0061093335,8
490486,116904,0316666343,8
490487,116904,0316781266,6
490490,116904,0345420748,5
490491,116904,0345441133,5
490493,116904,038550120X,10
490495,116904,0425152499,7
490496,116904,0425167313,9
490497,116904,0425179672,7
490498,116904,0439064864,10
490499,116904,0439136350,10
490500,116904,0439139597,10
490501,116904,043935806X,10
490503,116904,0446611085,7
490504,116904,0449212602,8
490508,116904,0451188489,2
490511,116904,0553280414,10
490513,116904,0590353403,10
490517,116904,0679732411,10
490519,116904,0743227441,10
490522,116904,1400060737,7
490525,116904,1878424114,8
490548,116931,006019491X,8
490554,116931,0140440410,9
490556,116931,0156453800,10
490563,116931,0316158720,10
490565,116931,0345370775,6
490614,116931,051513449X,7
490630,116931,0590846280,7
490665,116931,1853260150,8
490815,117092,0060002492,8
490816,117092,0312989385,8
490820,117092,0440220602,7
490825,117092,0553580078,8
490826,117092,0671028375,9
490876,117111,0316899984,6
490880,117111,0345338588,7
490888,117111,0345438329,8
490891,117111,0373484410,7
490892,117111,0375707972,5
490897,117111,038072118X,7
490913,117111,044022165X,7
490914,117111,0440224764,9
490917,117111,0440226430,8
490919,117111,044023719X,6
490920,117111,0440241537,7
490921,117111,0440295653,8
490922,117111,0440295858,7
490928,117111,0446357405,8
490932,117111,0446532231,10
490935,117111,0446605239,9
490941,117111,0446802204,9
491006,117111,068484267X,9
491022,117111,1878424319,10
491026,117115,0060915544,9
491027,117115,0060917016,8
491029,117115,0060922532,9
491032,117115,0441003257,9
491033,117115,0449223043,5
491037,117115,0553234811,5
491038,117115,067151699X,8
491070,117132,0373218036,10
491071,117132,0373218486,10
491072,117132,0373218540,10
491073,117132,0373484836,10
491075,117132,038531292X,7
491079,117132,039914840X,10
491080,117132,0399149392,10
491081,117132,0440193613,7
491082,117132,0440235774,6
491083,117132,0440236819,8
491084,117132,0440236991,7
491085,117132,0440237300,8
491086,117132,0446516317,9
491087,117132,0446519804,6
491088,117132,0446525502,9
491089,117132,0446611867,10
491091,117132,0515133418,8
491093,117132,0671004530,8
491095,117132,0767905385,9
491096,117132,0805059555,9
491155,117164,0061092827,8
491157,117164,0312195516,7
491158,117164,0316666343,4
491160,117164,0375506039,8
491161,117164,067087311X,7
491291,117251,0060085444,8
491292,117251,0060090367,9
491299,117251,006092988X,10
491303,117251,0060973617,10
491304,117251,0060976845,8
491322,117251,0141002077,9
491333,117251,0312966806,8
491339,117251,0316143464,10
491347,117251,0345348036,10
491351,117251,0345435028,9
491355,117251,0345445848,8
491357,117251,0345453387,6
491371,117251,0385318782,10
491394,117251,0446675059,9
491406,117251,0449909735,9
491421,117251,0553251481,10
491422,117251,055327886X,9
491424,117251,0553349481,8
491433,117251,0670032379,7
491435,117251,0671002481,9
491438,117251,0671727796,10
491440,117251,0671755064,9
491448,117251,0679774025,9
491449,117251,0684801523,10
491451,117251,0688177743,10
491459,117251,0743431030,8
491474,117251,0786868716,6
491479,117251,0804108749,9
491490,117251,0874776945,9
491501,117251,1560974273,8
491505,117251,1573229326,10
491512,117255,014029628X,5
491513,117255,037540256X,8
491515,117255,038039586X,9
491517,117255,068482499X,6
491518,117255,0804106436,7
491520,117256,0380710722,9
491521,117256,0399146008,10
491522,117256,0446600474,8
491524,117256,0446604089,8
491525,117256,0446607207,8
491526,117256,0446610178,7
491527,117256,0743457943,8
491572,117318,0312195516,5
491575,117318,0385502532,6
491576,117318,0440235596,4
491577,117318,0440236673,5
491578,117318,0517703963,5
491579,117318,0670894184,6
491580,117318,0679429220,5
491632,117384,006016848X,10
491633,117384,0060807792,7
491638,117384,006101351X,5
491645,117384,0140440046,5
491671,117384,0385484518,5
491680,117384,0440226430,9
491681,117384,044651747X,7
491683,117384,0451521285,5
491696,117384,0671723650,4
491720,117384,0786881852,10
491732,117384,0842329129,10
491734,117384,0842329161,10
491735,117384,084232920X,10
491736,117384,0842329218,10
491737,117384,0842329242,10
491738,117384,0842329250,10
491740,117384,0842332251,5
491781,117384,1878424114,5
491798,117396,0060927240,5
491800,117396,0440201969,10
491801,117396,0440224675,5
491802,117396,0449221180,8
491804,117396,0679746048,8
492045,117539,0156528207,7
492089,117539,0393316041,8
492147,117539,0525947647,10
492165,117539,0671510053,5
492178,117539,067976402X,9
492195,117539,080410526X,9
492197,117539,0805063897,10
492284,117553,0345439104,8
492285,117553,0440235162,10
492286,117553,0446525502,10
492288,117553,0553561618,8
492292,117553,080411868X,8
492295,117557,0345370775,8
492296,117557,0345402871,3
492298,117557,038529929X,6
492299,117557,0425161722,5
492301,117557,0553379011,7
492316,117577,0312278586,10
492317,117577,0375506039,7
492318,117577,0380730138,5
492319,117577,0385335482,7
492320,117577,0385335881,7
492321,117577,0385336179,6
492323,117577,0440226430,9
492324,117577,0446310786,10
492423,117594,031205436X,8
492449,117594,0385730586,10
492465,117594,044022165X,10
492486,117594,0553099558,10
492487,117594,0553109588,8
492493,117594,0553573136,10
492495,117594,0553578529,8
492502,117594,0671524313,7
492512,117594,0743418174,9
492516,117594,0786889020,6
492539,117594,1592400876,9
492541,117594,1882723007,9
492656,117700,0060938455,9
492658,117700,0060977477,9
492660,117700,0316777730,9
492663,117700,0375725601,9
492665,117700,0385413726,10
492666,117700,0385480016,8
492667,117700,0385496095,10
492669,117700,0393050939,10
492670,117700,0425192733,7
492719,117738,0425179885,8
492720,117738,0440224721,7
492721,117738,0440225825,8
492724,117738,0451201558,9
492726,117738,0671028375,8
492894,117873,0060188731,9
492900,117873,0060938455,8
492908,117873,0142001430,8
492913,117873,0312171838,8
492917,117873,0316776963,7
492920,117873,0374527229,8
492921,117873,0375406530,9
492922,117873,037541309X,7
492923,117873,0375701907,8
492927,117873,0385498411,8
492928,117873,0385509510,9
492929,117873,0385720114,5
492932,117873,0395927218,9
492934,117873,0399150838,9
492936,117873,044023722X,8
492954,117873,0743418174,7
492960,117873,0812968379,8
492962,117873,081297106X,9
492967,117873,140003065X,10
493030,117925,0060391626,9
493033,117925,0316287555,6
493035,117925,0374270325,8
493037,117925,038529929X,8
493038,117925,0385424728,7
493040,117925,0399145672,7
493041,117925,0425167313,7
493044,117925,0684874350,10
493075,117963,0061013412,6
493079,117963,0312982518,7
493083,117963,0375504397,8
493091,117963,0399139540,8
493100,117963,0446608262,10
493103,117963,0451205626,5
493115,117963,0684195488,8
493119,117963,0812542835,5
493214,118101,0316666343,10
493215,118101,0316780812,7
493216,118101,0374281602,6
493217,118101,0385503822,7
493218,118101,0679459626,8
493248,118135,0345375211,6
493250,118135,0345391829,6
493251,118135,0345391837,6
493255,118135,0452282152,6
493264,118135,0679777547,9
493270,118135,0811214982,8
493398,118228,0060392452,10
493401,118228,0061015725,8
493405,118228,0375703055,9
493409,118228,0399150838,10
493413,118228,0446671002,1
493419,118228,067976402X,10
493428,118228,0786866276,10
493430,118228,0802139256,8
493431,118228,0865471185,10
493436,118228,1573225789,10
493438,118228,1592400876,10
493479,118275,0099866005,8
493510,118275,0380811065,9
493514,118275,0380820854,10
493550,118275,0553295977,10
493558,118275,0671027573,7
493589,118275,155166884X,7
493664,118320,0345335082,7
493673,118320,0440241073,3
493681,118320,0451155750,7
493682,118320,0451156609,2
493683,118320,0451167317,8
493684,118320,0451172817,8
493686,118320,0553076256,8
493690,118320,0553348973,9
493696,118320,067088300X,7
493697,118320,0671021001,9
493797,118344,0061099368,7
493802,118344,0449003795,10
493803,118344,0449219399,8
493805,118344,0451206711,9
493806,118344,0451208811,9
493851,118414,0440217490,6
493853,118414,0446527165,6
493855,118414,0449219399,7
493858,118414,0671793543,6
493859,118414,0679429220,8
493908,118434,0006550576,9
493913,118434,0091842050,10
493916,118434,0099771519,9
493945,118434,0373250142,7
493957,118434,0450411435,6
493964,118434,0452281903,2
493980,118434,0609804138,10
494017,118434,0749395990,8
494033,118434,1558743669,6
494037,118434,1573226521,7
494089,118484,0061012513,8
494090,118484,0066214122,8
494093,118484,0345362721,8
494094,118484,0345370775,10
494101,118484,0425155404,7
494102,118484,0425169693,9
494105,118484,0440224705,7
494108,118484,0446604658,9
494110,118484,0446607711,5
494111,118484,0446667900,6
494115,118484,0515122491,8
494120,118484,0553578022,6
494133,118489,0060513640,5
494134,118489,0060938455,7
494135,118489,0142001805,10
494137,118489,0345334531,9
494138,118489,0345416260,8
494143,118489,0451203771,7
494145,118489,0452282128,9
494148,118489,051513239X,6
494195,118528,0140298479,9
494196,118528,0142000221,10
494198,118528,0399146431,7
494200,118528,0451523385,9
494202,118528,0679410325,6
494206,118528,1573221937,8
494217,118533,0060256656,10
494219,118533,0061015725,8
494227,118533,0316776963,10
494235,118533,0385234104,10
494241,118533,0439064864,10
494244,118533,0439139597,10
494276,118533,0590353403,10
494295,118533,0689714335,10
494317,118533,0821769340,7
494331,118533,1579546463,8
494588,118628,0060512806,10
494592,118628,0345358791,8
494594,118628,0380813815,8
494596,118628,0385498721,8
494597,118628,0385720920,8
494599,118628,0399143947,7
494601,118628,0425175405,5
494604,118628,0451169522,8
494606,118628,0451457994,10
494608,118628,0553287893,9
494609,118628,0553377884,9
494610,118628,055337933X,8
494611,118628,0553380958,5
494612,118628,0553560735,7
494615,118628,0553582755,8
494617,118628,067942525X,9
494618,118628,0679742115,10
494650,118654,0061053104,7
494652,118654,0375700757,9
494660,118654,0812550706,9
494661,118654,0812550757,10
494662,118654,0971880107,1
494663,118654,1558531025,5
494669,118659,0151008116,8
494670,118659,0312421273,8
494671,118659,0316666343,7
494673,118659,0440234743,8
494674,118659,0679442588,10
494695,118677,0142000205,10
494698,118677,0316154075,8
494700,118677,0316782505,9
494707,118677,0380730138,10
494708,118677,0385503822,9
494712,118677,0446611212,10
494714,118677,0452282829,10
494721,118677,0553575538,8
494727,118677,0743237188,10
494741,118677,155874262X,10
494742,118677,1558745017,10
494942,118871,0375700757,8
494944,118871,0440351626,9
494945,118871,0446301582,7
494949,118871,0671041789,4
494951,118871,0684801051,7
494967,118881,0060392452,10
494989,118881,0330294911,9
494992,118881,0375508562,3
495004,118881,0525947647,8
495012,118881,0679785892,7
495113,118955,0345351525,7
495114,118955,042510107X,10
495116,118955,0425122123,8
495117,118955,0425158632,9
495119,118955,0451176464,5
495125,118955,0812540336,7
495198,119027,0060083948,9
495206,119027,0375719180,4
495209,119027,0375759778,3
495215,119027,0449005615,9
495216,119027,0451208080,2
495501,119248,0515094978,8
495515,119248,0590453653,8
495517,119248,059045367X,8
495520,119248,059045370X,7
495535,119248,0590494457,7
495536,119248,0590494465,7
495736,119326,014043187X,9
495749,119326,0425172546,5
495752,119326,0440224624,5
495757,119326,0446609323,5
495762,119326,0553272535,7
496064,119418,0345386108,5
496065,119418,0385508417,5
496066,119418,0446604275,6
496067,119418,0446606812,5
496069,119418,0451197747,8
496070,119418,0804111898,7
496091,119446,0385335482,8
496093,119446,0515131229,10
496095,119446,051513287X,10
496096,119446,0515135062,7
496097,119446,0671011367,8
496098,119446,0671028383,9
496180,119505,0060392827,7
496181,119505,0060502258,7
496183,119505,006102063X,8
496184,119505,0061020702,7
496185,119505,0061020710,7
496186,119505,0061056901,7
496197,119505,0380002930,8
496198,119505,0385315147,7
496203,119505,0446679593,7
496216,119505,0552526495,9
496217,119505,0552996181,6
496229,119505,0812509250,6
496234,119505,0812575717,8
496257,119517,0061032093,2
496267,119517,0345438329,9
496269,119517,0345445848,9
496274,119517,0375412824,8
496295,119517,0446611913,9
496299,119517,0451184386,8
496313,119517,0515130389,8
496315,119517,0515132187,8
496317,119517,0515133973,8
496321,119517,0553290789,8
496323,119517,0553295977,9
496341,119517,1551665301,8
496343,119517,1551668998,9
496344,119517,1551669498,7
496436,119575,0316602051,5
496438,119575,0316690619,5
496439,119575,0316693286,5
496442,119575,0316782262,5
496444,119575,0330332775,7
496458,119575,0345337662,7
496462,119575,0345350499,8
496467,119575,034538475X,5
496471,119575,0345387007,8
496473,119575,0345403959,7
496475,119575,0345422384,6
496478,119575,0345422589,7
496479,119575,0345424646,6
496485,119575,0345440781,9
496488,119575,0345453816,8
496505,119575,0385335482,8
496516,119575,0425132048,9
496524,119575,042517736X,8
496544,119575,044651652X,5
496547,119575,0446607193,7
496551,119575,0446609404,6
496552,119575,0446609617,8
496557,119575,0446612790,8
496558,119575,0446667900,5
496564,119575,0451141083,7
496575,119575,0451206673,6
496586,119575,0515130125,8
496605,119575,0553569791,8
496611,119575,0553578693,8
496617,119575,0553581023,5
496640,119575,0671867113,8
496646,119575,0679459618,5
496649,119575,0684859726,8
496658,119575,0743418174,9
496659,119575,0743418190,9
496690,119575,0812522400,10
496699,119575,0812570944,7
496702,119575,0812694333,7
496721,119575,1551667193,9
496724,119575,1551669293,9
496728,119575,1551669498,8
496780,119590,0061000299,7
496781,119590,0061092606,7
496783,119590,0142000205,7
496784,119590,0156011042,8
496788,119590,0316666343,6
496789,119590,0345368932,7
496792,119590,0375706771,8
496793,119590,0380973545,5
496794,119590,0385265700,7
496800,119590,0449907481,7
496801,119590,0515131741,6
496802,119590,0553281747,7
496807,119590,0679732411,5
496809,119590,0679764925,5
496810,119590,068484477X,8
496811,119590,0688177859,5
496813,119590,0786880708,6
496828,119594,0060502258,8
496831,119594,0064405176,5
496832,119594,0066238501,10
496835,119594,0140430113,10
496836,119594,014100018X,9
496840,119594,0375703063,8
496843,119594,0380727501,9
496847,119594,0385335482,4
496851,119594,0440984696,8
496864,119594,0676972829,10
496878,119594,1551668017,6
496909,119631,0345402308,8
496914,119631,0440225701,7
496916,119631,0446604402,8
496917,119631,0449006522,8
496918,119631,0451198387,8
496919,119631,0451204891,8
496921,119631,0553581554,9
496961,119654,000648302X,8
496969,119654,0451454537,6
496971,119654,0553562614,9
496972,119654,0812551486,8
496975,119654,0886774802,7
496976,119654,0886775981,7
496985,119671,0060198125,7
496989,119671,0142001740,10
496990,119671,0151002630,9
496995,119671,0316346624,7
496998,119671,0345436911,8
497001,119671,0375504907,7
497003,119671,0375713751,8
497007,119671,0385475772,7
497061,119725,002542730X,6
497064,119725,0060392452,8
497067,119725,0061092177,10
497070,119725,0099279274,7
497076,119725,0380002930,8
497080,119725,0380789019,9
497081,119725,0380789035,9
497088,119725,0440235057,7
497090,119725,0441783589,7
497094,119725,0446600660,8
497097,119725,0451183940,6
497098,119725,0451452011,9
497099,119725,0451452615,6
497103,119725,0552124753,10
497104,119725,0552128481,9
497105,119725,0552131075,10
497106,119725,0552134627,10
497107,119725,0552134635,9
497108,119725,0552134643,10
497110,119725,0552140287,10
497111,119725,0552140295,9
497112,119725,0552142352,9
497113,119725,0552142379,10
497114,119725,0553260111,9
497115,119725,0553263226,6
497123,119725,0671742515,10
497124,119725,0671851802,7
497129,119725,0743444051,7
497131,119725,0751510114,8
497350,119806,0316969443,10
497351,119806,0385472951,10
497352,119806,0399147381,10
497353,119806,0515126772,10
497355,119806,0743206029,10
497440,119858,0099747200,10
497480,119858,0439064864,10
497482,119858,0439139597,10
497491,119858,0449242072,10
497493,119858,0451526341,10
497494,119858,0452264464,10
497505,119858,0618002227,10
497515,119858,0671876015,9
497534,119858,0786881852,9
497683,119963,006101351X,4
497686,119963,0375756981,6
497700,119963,0449221512,6
497708,119963,0553574574,5
497711,119963,0671024248,7
497743,120030,0373484429,5
497747,120030,0515126772,7
497748,120030,0515128546,7
497749,120030,0515128554,7
497753,120030,055356451X,8
497790,120080,000649840X,10
497797,120080,0140434186,10
497802,120080,0140621725,10
497819,120080,0316096199,8
497820,120080,0330375253,9
497866,120082,0345377443,8
497872,120082,0425175405,6
497875,120082,0446608602,8
497878,120082,0451166892,6
497879,120082,0451176464,7
497886,120082,067976402X,7
497891,120082,0771058837,9
498044,120093,0064471063,5
498045,120093,006447108X,5
498068,120093,0380017601,5
498074,120093,0385121679,10
498105,120093,0425146413,5
498111,120093,0425188809,10
498124,120093,0440207622,5
498125,120093,0440211727,5
498127,120093,0440216745,5
498130,120093,0446350982,5
498131,120093,0446354732,5
498134,120093,0446603309,5
498143,120093,0449207544,5
498159,120093,0451160444,10
498160,120093,0451161343,10
498173,120093,0451185560,10
498202,120093,0553278118,5
498229,120093,0671039725,10
498230,120093,0671039741,10
498238,120093,0671776800,5
498244,120093,0684195488,5
498245,120093,0684801523,10
498306,120137,0060914653,9
498313,120137,0140077022,7
498314,120137,0140119906,9
498317,120137,0140430164,8
498323,120137,0345310020,9
498374,120155,0345370775,9
498379,120155,0439136369,8
498387,120155,0553212478,5
498392,120155,0553260111,9
498394,120155,059035342X,9
498425,120178,0060977493,9
498427,120178,031298328X,5
498436,120178,0440241162,1
498439,120178,0449001245,8
498445,120178,051513306X,6
498447,120178,0670032379,9
498448,120178,0671027387,7
498452,120178,0877017883,8
498561,120332,0060920084,6
498565,120332,0375724400,3
498568,120332,044023722X,8
498569,120332,0440241073,4
498570,120332,044661064X,6
498571,120332,0446611379,7
498572,120332,0515131210,4
498576,120332,0767902521,6
498601,120345,014025448X,10
498602,120345,0140254544,10
498603,120345,0140257934,10
498604,120345,0140265686,10
498606,120345,0425180964,1
498645,120396,0061030597,10
498649,120396,0312979398,10
498650,120396,0345356578,9
498651,120396,0345404777,10
498652,120396,0345430573,10
498653,120396,0345446666,9
498654,120396,0345452534,10
498657,120396,0380723638,7
498658,120396,0380725835,10
498659,120396,0380726238,10
498660,120396,0380726289,10
498661,120396,0380726297,10
498664,120396,0380732661,10
498665,120396,039914563X,7
498666,120396,0425147622,10
498667,120396,0425154092,9
498668,120396,0425155404,9
498669,120396,0425158616,10
498671,120396,0425168220,9
498674,120396,0425177351,10
498675,120396,0425178765,8
498676,120396,0425179230,10
498679,120396,0440222818,9
498680,120396,0440224624,10
498681,120396,0440225299,5
498682,120396,0440234743,10
498683,120396,044023719X,10
498685,120396,0446603309,10
498686,120396,0446607207,10
498687,120396,0446607711,10
498688,120396,0446609404,10
498689,120396,0449149676,9
498690,120396,0449215024,5
498691,120396,0451197038,10
498694,120396,0553251473,10
498696,120396,0553275100,10
498697,120396,0553285920,9
498699,120396,0553572202,10
498700,120396,0553572326,10
498701,120396,0553572997,10
498702,120396,0553573209,7
498703,120396,0553576801,10
498704,120396,0553582127,6
498705,120396,0553582658,8
498706,120396,0671020943,10
498707,120396,0671027662,9
498709,120396,0671525743,10
498933,120548,0156001314,9
498946,120548,0312924585,8
498959,120548,0385505833,6
498969,120548,0446674249,8
498978,120548,0451167716,10
498982,120548,0451523377,10
498997,120548,0553377868,8
499003,120548,0670868361,8
499427,120565,0099245027,9
499429,120565,0099771519,9
499430,120565,0099800403,9
499472,120565,0330352695,8
499478,120565,0345434870,7
499488,120565,0385504470,8
499496,120565,0440207622,5
499501,120565,0452282195,10
499557,120565,0767903854,9
499566,120565,0811811409,8
499581,120565,1577311523,9
499712,120598,0140254544,9
499720,120598,0345354621,7
499723,120598,0375411550,10
499724,120598,0375703063,8
499727,120598,0399134409,8
499732,120598,0425162443,9
499733,120598,0425174271,5
499734,120598,042517736X,5
499738,120598,0440224845,5
499743,120598,0446602620,9
499744,120598,0446605239,9
499745,120598,0446609323,6
499748,120598,0451176723,5
499750,120598,0451180054,5
499757,120598,0451190157,7
499773,120598,0553574574,8
499774,120598,0553580388,7
499775,120598,0671027646,10
499780,120598,0671868691,8
499789,120598,0684823780,10
499791,120598,0684832291,7
499826,120598,0891073906,5
499864,120610,000648302X,7
499868,120610,0099279274,9
499869,120610,0140250913,4
499874,120610,0312195516,10
499883,120610,0380726254,7
499890,120610,0552137030,8
499891,120610,0552996009,9
499900,120610,0749397543,9
499912,120610,1857231384,7
500027,120696,0316693294,8
500033,120696,0374281602,7
500037,120696,039914675X,9
500040,120696,0399151273,9
500043,120696,0446525537,8
500044,120696,0446525804,8
500049,120696,0525947752,5
500071,120696,074323748X,5
500081,120696,0786868619,8
500131,120735,0312952813,6
500135,120735,0380710218,6
500139,120735,0425163407,5
500140,120735,0446675059,6
500141,120735,0451403703,5
500142,120735,0452269571,8
500153,120735,1573225487,6
500215,120807,0312099436,7
500217,120807,0374172897,8
500219,120807,0446527041,7
500220,120807,0451160312,10
500221,120807,0452264464,9
500228,120807,067101420X,9
500256,120828,0140374248,8
500259,120828,0312421273,10
500261,120828,0316779423,9
500263,120828,0374129983,10
500264,120828,0375725849,10
500265,120828,0385494246,8
500268,120828,0399149864,8
500272,120828,0451521951,10
500274,120828,0452281881,7
500278,120828,0671027344,10
500283,120828,0743418174,9
500284,120828,0743464672,7
500285,120828,0767907817,8
500286,120828,0767915054,7
500295,120829,0345338588,6
500297,120829,0385495641,8
500299,120829,0449204324,7
500300,120829,0451142934,9
500301,120829,0671032658,8
500307,120829,158234082X,5
500329,120860,0060964049,9
500335,120860,037576092X,9
500340,120860,0439139600,5
500342,120860,0515120898,5
500347,120860,0609800140,3
500353,120860,0684841347,8
500373,120873,0312264372,5
500374,120873,0316899984,7
500375,120873,0345424719,8
500376,120873,0375727345,7
500377,120873,0446608955,5
500378,120873,0553580930,8
500379,120873,0670894184,7
500381,120873,0743213831,8
500382,120873,0743418174,9
500443,120908,0060928336,10
500444,120908,0060934417,9
500448,120908,0140293248,9
500454,120908,0312284683,9
500464,120908,0373218419,8
500467,120908,0373243790,8
500468,120908,0373244487,9
500474,120908,0373484003,8
500480,120908,0373790899,8
500485,120908,0380780860,8
500487,120908,0385335482,7
500488,120908,0385335881,4
500491,120908,0385504209,10
500494,120908,0399145923,10
500501,120908,0440226430,10
500503,120908,0440236991,7
500512,120908,0446605239,8
500524,120908,0452281903,8
500525,120908,0452282152,8
500533,120908,0515128554,10
500551,120908,0671693816,7
500556,120908,0671877135,4
500560,120908,0684857820,10
500567,120908,0743418174,7
500569,120908,0758203330,8
500571,120908,0767905385,8
500575,120908,0786886463,8
500577,120908,0805063897,9
500821,121083,0312966970,7
500822,121083,042512164X,7
500825,121083,044011585X,7
500829,121083,0440221315,8
500831,121083,0440221501,8
500833,121083,0440224772,8
500834,121083,0440224780,8
500835,121083,0440225698,6
500852,121093,0060987103,9
500855,121093,0316785261,7
500858,121093,0375706771,9
500872,121093,0679772677,8
500873,121093,0743224574,8
501045,121166,0156006219,7
501046,121166,0252006860,8
501047,121166,0345423097,9
501050,121166,0425154092,8
501057,121166,0743411331,8
501063,121167,0140348107,6
501069,121167,0380708213,8
501070,121167,0385495641,5
501071,121167,0399131493,6
501072,121167,0425133516,6
501073,121167,0441790348,7
501077,121170,006039384X,6
501078,121170,0060652934,8
501080,121170,0060930187,10
501083,121170,0060958022,4
501086,121170,0060977477,9
501087,121170,0060987103,9
501088,121170,0060987529,7
501089,121170,0060988649,3
501090,121170,0062516590,8
501092,121170,0064472264,6
501097,121170,014029628X,8
501098,121170,0142001740,5
501102,121170,0312305060,9
501105,121170,0312965338,7
501106,121170,0316769487,8
501107,121170,0316776963,8
501109,121170,0316780812,7
501110,121170,0316781266,4
501111,121170,0316782505,6
501112,121170,0345350472,8
501113,121170,0345440145,7
501114,121170,0373250126,6
501115,121170,0373250134,5
501117,121170,0375700757,6
501118,121170,0375703438,8
501120,121170,0375708111,9
501121,121170,0375725784,8
501122,121170,0375758682,8
501125,121170,038079487X,8
501128,121170,0385319002,9
501131,121170,0385492081,10
501133,121170,0385722206,8
501134,121170,0385729332,8
501141,121170,0451169530,10
501142,121170,0452282152,8
501143,121170,0553260111,1
501146,121170,0671024248,7
501147,121170,0671524313,8
501149,121170,0679783571,8
501150,121170,0684800713,9
501151,121170,068482499X,10
501153,121170,068487217X,9
501154,121170,0688177743,8
501157,121170,0743237188,7
501158,121170,0743418174,7
501160,121170,0743467523,5
501161,121170,0758203330,6
501162,121170,0765341972,7
501165,121170,0805063897,9
501173,121170,1560974273,7
501176,121170,1573227331,9
501177,121170,1573229326,7
501178,121170,1573229571,9
501299,121251,0060938455,8
501300,121251,0066214122,8
501309,121251,014100018X,9
501328,121251,0345370775,7
501335,121251,0345417623,9
501340,121251,0380788624,9
501351,121251,0446532231,7
501355,121251,0451524934,10
501359,121251,0452283914,10
501367,121251,0553573314,9
501370,121251,0553573861,7
501371,121251,0553573985,7
501434,121264,0061030996,5
501442,121264,0306812274,7
501449,121264,0345389247,6
501450,121264,0345423402,3
501454,121264,0375701907,7
501457,121264,0375726403,9
501461,121264,0380792745,6
501463,121264,0380815931,5
501468,121264,0425093328,5
501472,121264,0449910237,6
501473,121264,0449911519,9
501474,121264,0451209028,8
501475,121264,0517122707,2
501476,121264,0609608444,7
501480,121264,0679439382,6
501484,121264,0679767800,7
501489,121264,0765300346,8
501492,121264,0786867345,8
501493,121264,0786886463,6
501497,121264,0812502124,4
501498,121264,0812509234,7
501501,121264,0812533054,6
501666,121405,0373244487,7
501667,121405,0515131229,9
501668,121405,0515132020,9
501669,121405,051513287X,9
501670,121405,0515133973,8
501883,121547,0142001740,9
501887,121547,0312305060,7
501891,121547,037541309X,8
501894,121547,0385720467,5
501896,121547,0679734775,7
501949,121592,0060198133,8
501951,121592,0060936363,8
501952,121592,0061097853,7
501966,121592,0515120278,5
501972,121592,080410753X,9
501982,121594,0061031992,8
501985,121594,0156007185,9
501987,121594,0312979479,10
501992,121594,0380813815,9
501994,121594,0385505833,6
502007,121594,0670031208,8
502009,121594,067976402X,10
502011,121594,0763616052,9
502014,121594,0871136791,10
502026,121606,0060002050,6
502028,121606,0060936231,9
502029,121606,0061032093,7
502030,121606,0061092088,5
502034,121606,014023313X,8
502035,121606,014025448X,8
502036,121606,0140254544,8
502040,121606,0312195516,8
502042,121606,0312974256,7
502043,121606,0312980159,8
502044,121606,0312983271,7
502045,121606,0345435168,7
502055,121606,0380808080,10
502062,121606,0399146431,8
502070,121606,0451163966,9
502085,121606,0671003755,7
502086,121606,0671024256,9
502088,121606,0679735909,9
502093,121606,0743237188,10
502096,121606,0804119910,6
502103,121606,0930289595,10
502109,121606,1563890119,10
502140,121620,0142000663,9
502141,121620,0385265700,7
502142,121620,039914465X,8
502143,121620,0440223202,8
502145,121620,0684826976,10
502229,121726,0007170866,5
502243,121726,0099747200,10
502244,121726,0099935708,9
502344,121726,0679763309,6
502428,121726,1875989218,9
502500,121817,0156011042,5
502502,121817,0312291639,3
502504,121817,0316789089,6
502506,121817,0345443284,6
502507,121817,0375501347,5
502508,121817,0385318782,6
502513,121817,0440224624,7
502514,121817,0440224764,5
502515,121817,044651652X,7
502517,121817,0452282152,9
502518,121817,0452284449,9
502519,121817,0517703963,5
502521,121817,0670865796,7
502523,121817,0671003755,8
502525,121817,0671776134,7
502703,121986,0060987529,9
